$GPGGA,045114.20,3911.6401622,N,09634.4651933,W,4,13,0.8,318.796,M,-28.308,M,11.0,1015*4B
$GPGGA,045114.30,3911.6401631,N,09634.4651899,W,4,13,0.8,318.795,M,-28.308,M,11.0,1015*4A
$GPGGA,045114.40,3911.6401674,N,09634.4651949,W,4,13,0.8,318.814,M,-28.308,M,11.0,1015*46
$GPGGA,045114.50,3911.6401655,N,09634.4651940,W,4,13,0.8,318.806,M,-28.308,M,11.0,1015*4E
$GPGGA,045114.60,3911.6401635,N,09634.4651938,W,4,13,0.8,318.805,M,-28.308,M,11.0,1015*47
$GPGGA,045114.70,3911.6401621,N,09634.4651918,W,4,13,0.8,318.801,M,-28.308,M,11.0,1015*45
$GPGGA,045114.80,3911.6401615,N,09634.4651947,W,4,13,0.8,318.806,M,-28.308,M,11.0,1015*40
$GPGGA,045114.90,3911.6401608,N,09634.4651941,W,4,13,0.8,318.802,M,-28.308,M,11.0,1015*4F
$GPGGA,045115.00,3911.6401618,N,09634.4651909,W,4,13,0.8,318.806,M,-28.308,M,12.0,1015*4D
$GPGGA,045115.10,3911.6401651,N,09634.4651932,W,4,13,0.8,318.804,M,-28.308,M,12.0,1015*4B
$GPGGA,045115.20,3911.6401592,N,09634.4651948,W,4,13,0.8,318.807,M,-28.308,M,12.0,1015*4A
$GPGGA,045115.30,3911.6401609,N,09634.4651910,W,4,13,0.8,318.809,M,-28.308,M,12.0,1015*49
$GPGGA,045115.40,3911.6401639,N,09634.4651943,W,4,13,0.8,318.817,M,-28.308,M,12.0,1015*44
$GPGGA,045115.50,3911.6401595,N,09634.4651884,W,4,13,0.8,318.802,M,-28.308,M,12.0,1015*4E
$GPGGA,045115.60,3911.6401583,N,09634.4651929,W,4,13,0.8,318.805,M,-28.308,M,12.0,1015*4B
$GPGGA,045115.70,3911.6401618,N,09634.4651939,W,4,13,0.8,318.802,M,-28.308,M,12.0,1015*4D
$GPGGA,045115.80,3911.6401615,N,09634.4651894,W,4,13,0.8,318.809,M,-28.308,M,12.0,1015*42
$GPGGA,045115.90,3911.6401602,N,09634.4651919,W,4,13,0.8,318.797,M,-28.308,M,12.0,1015*49
