$GPGST,050959.40,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5B
$GPGST,050959.50,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5A
$GPGST,050959.60,0.065,0.031,0.021,291.343,0.023,0.030,0.053*59
$GPGST,050959.70,0.065,0.031,0.021,291.343,0.023,0.030,0.053*58
$GPGST,050959.80,0.065,0.031,0.021,291.343,0.023,0.030,0.053*57
$GPGST,050959.90,0.065,0.031,0.021,291.343,0.023,0.030,0.053*56
$GPGST,051000.00,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5B
$GPGST,051000.10,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5A
$GPGST,051000.20,0.065,0.031,0.021,291.343,0.023,0.030,0.053*59
$GPGST,051000.30,0.065,0.031,0.021,291.343,0.023,0.030,0.053*58
$GPGST,051000.40,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5F
$GPGST,051000.50,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5E
$GPGST,051000.60,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5D
$GPGST,051000.70,0.065,0.031,0.021,291.343,0.023,0.030,0.053*5C
$GPGST,051000.80,0.062,0.030,0.020,292.510,0.022,0.029,0.051*5C
$GPGST,051000.90,0.062,0.030,0.020,292.510,0.022,0.029,0.051*5D
$GPGST,051001.00,0.063,0.030,0.020,292.510,0.022,0.029,0.051*54
$GPGST,051001.10,0.063,0.030,0.020,292.510,0.022,0.029,0.051*55
$GPGST,051001.20,0.063,0.030,0.020,292.510,0.022,0.029,0.051*56
$GPGST,051001.30,0.063,0.030,0.020,292.510,0.022,0.029,0.051*57
$GPGST,051001.40,0.063,0.030,0.020,292.510,0.022,0.029,0.051*50
$GPGST,051001.50,0.063,0.030,0.020,292.510,0.022,0.029,0.051*51
$GPGST,051001.60,0.063,0.030,0.020,292.510,0.022,0.029,0.051*52
$GPGST,051001.70,0.063,0.030,0.020,292.510,0.022,0.029,0.051*53
$GPGST,051001.80,0.063,0.030,0.020,292.510,0.022,0.029,0.051*5C
$GPGST,051001.90,0.063,0.030,0.020,292.510,0.022,0.029,0.051*5D
$GPGST,051002.00,0.063,0.030,0.020,292.510,0.022,0.029,0.051*57
$GPGST,051002.10,0.063,0.030,0.020,292.510,0.022,0.029,0.051*56
$GPGST,051002.20,0.063,0.030,0.020,292.510,0.022,0.029,0.051*55
